,Identifier,RMSE
45905,MS-DAR-00011-00001-000-00076_north,0.009590485602714638
45906,MS-DAR-00083-000-00185_north,0.009590888216086156
45907,MS-DAR-00205-00007-000-00281_south,0.009592287705310362
45908,MS-DAR-00205-00006-000-00004_south,0.009592335975707888
45909,MS-DAR-00205-00002-000-00348_north,0.00959269226184765
45910,MS-DAR-00011-00001-000-00048_north,0.009596144422696434
45911,MS-DAR-00048-000-00098_south,0.009596606026520228
45912,MS-DAR-00048-000-00057_south,0.009597587651105563
45913,MS-DAR-00209-00008-000-00064_north,0.009598054342942463
45914,MS-DAR-00056-000-00278_north,0.009599929882940146
45915,MS-DAR-00011-00001-000-00161_south,0.009600414931630953
45916,MS-DAR-00055-000-00058_north,0.009600871799248744
45917,MS-DAR-00014-000-00196_south,0.009600927389625426
45918,MS-DAR-00013-000-00162_south,0.009601274642361485
45919,MS-DAR-00209-00006-000-00179_south,0.0096015549815711
45920,MS-DAR-00205-00002-000-00133_north,0.009601915854747383
45921,MS-DAR-00003-000-00251_north,0.0096023485894191
45922,MS-DAR-00060-00001-000-00203_south,0.009602450342620415
45923,MS-DAR-00017-00001-000-00129_south,0.009603237683029111
45924,MS-DAR-00205-00005-000-00411_north,0.009603507954816596
45925,MS-DAR-00108-000-00045_north,0.009603735246041842
45926,MS-DAR-00060-00001-000-00340_south,0.0096039990141672
45927,MS-DAR-00084-00001-000-00384_south,0.009604023571129505
45928,MS-DAR-00084-00002-000-00363_south,0.009605575195459182
45929,MS-DAR-00009-000-00162_north,0.009606034154343869
45930,MS-DAR-00029-00002-000-00142_north,0.009606660407558795
45931,MS-DAR-00011-00001-000-00044_north,0.009606677080925535
45932,MS-DAR-00205-00005-000-00319_north,0.009606959296988033
45933,MS-DAR-00011-00002-000-00206_south,0.009607468998440621
45934,MS-DAR-00205-00003-000-00496_north,0.009607821592551323
45935,MS-DAR-00209-00006-000-00400_south,0.009608098190767137
45936,MS-DAR-00058-00002-000-00232_north,0.009608156570148801
45937,MS-DAR-00209-00005-000-00220_north,0.009608400066911077
45938,MS-DAR-00059-00002-000-00038_north,0.009609296915336634
45939,MS-DAR-00108-000-00102_north,0.009609725147629781
45940,MS-DAR-00050-000-00014_north,0.009610308709068562
45941,MS-DAR-00057-000-00311_north,0.009611913217276674
45942,MS-DAR-00185-000-00676_north,0.009612458645621724
45943,MS-DAR-00012-000-00367_north,0.009612658887812306
45944,MS-DAR-00084-00002-000-00131_south,0.009613250104682221
45945,MS-DAR-00090-000-00116_north,0.009613377728995263
45946,MS-DAR-00053-00001-000-00311_south,0.009614729329913618
45947,MS-DAR-00059-00001-000-00197_north,0.009615366615414504
45948,MS-DAR-00080-000-00429_south,0.00961629598852631
45949,MS-DAR-00209-00014-000-00174_north,0.009616404382039348
45950,MS-DAR-00205-00003-000-00312_north,0.009617123137959224
45951,MS-DAR-00205-00003-000-00455_north,0.009617124406103216
45952,MS-DAR-00011-00001-000-00110_north,0.009617261349678122
45953,MS-DAR-00052-000-00075_north,0.009617760818038348
45954,MS-DAR-00056-000-00327_south,0.009618773453437455
45955,MS-DAR-00054-000-00208_north,0.009619727801072408
45956,MS-DAR-00083-000-00212_south,0.009620223716116398
45957,MS-DAR-00255-000-00010_south,0.00962040958466558
45958,MS-DAR-00205-00003-000-00418_south,0.009620444354744696
45959,MS-DAR-00059-00001-000-00041_south,0.009620725301150074
45960,MS-DAR-00054-000-00274_north,0.009621187171622431
45961,MS-DAR-00205-00009-000-00025_south,0.009622241238124194
45962,MS-DAR-00015-00002-000-00077_north,0.009622307194042612
45963,MS-DAR-00205-00003-000-00452_north,0.009623058851369042
45964,MS-DAR-00076-000-00215_south,0.009623227710734188
45965,MS-DAR-00012-000-00345_north,0.00962329984702001
45966,MS-DAR-00205-00007-000-00204_north,0.009623903964183018
45967,MS-DAR-00081-000-00105_south,0.00962421427898488
45968,MS-DAR-00205-00009-000-00515_south,0.009624386630623044
45969,MS-DAR-00205-00005-000-00320_north,0.009624410296699462
45970,MS-DAR-00027-00001-000-00222_south,0.009624768402188564
45971,MS-DAR-00029-00003-000-00171_north,0.009624817534857125
45972,MS-DAR-00010-00001-000-00193_north,0.009627366846035854
45973,MS-DAR-00027-00001-000-00001_north,0.009628457946416242
45974,MS-DAR-00048-000-00024_north,0.009628585998539631
45975,MS-DAR-00205-00011-000-00259_south,0.009628823001129211
45976,MS-DAR-00076-000-00333_north,0.009629866673071278
45977,MS-DAR-00205-00008-000-00081_north,0.009629909639305973
45978,MS-DAR-00046-00002-000-00289_south,0.009629929525550262
45979,MS-DAR-00045-000-00080_north,0.009631320824183371
45980,MS-DAR-00080-000-00453_south,0.009631587293157915
45981,MS-DAR-00011-00001-000-00078_north,0.009632591035771776
45982,MS-DAR-00013-000-00068_south,0.009632789191393444
45983,MS-DAR-00055-000-00292_north,0.00963394687587648
45984,MS-DAR-00068-000-00001_north,0.009635187305784196
45985,MS-DAR-00029-00003-000-00168_south,0.00963571851291462
45986,MS-DAR-00007-000-00194_north,0.00963655814596618
45987,MS-DAR-00016-000-00380_south,0.00963746441105597
45988,MS-DAR-00059-00001-000-00068_north,0.009637529671046191
45989,MS-DAR-00157-00001-000-00152_south,0.009637632714242055
45990,MS-DAR-00205-00005-000-00232_south,0.009637713983906032
45991,MS-DAR-00205-00007-000-00435_north,0.009639615790777248
45992,MS-DAR-00084-00001-000-00160_north,0.009640588947327425
45993,MS-DAR-00157-00001-000-00345_south,0.009642593295145727
45994,MS-DAR-00007-000-00165_north,0.009643945331767219
45995,MS-DAR-00048-000-00277_north,0.009645685270514473
45996,MS-DAR-00011-00001-000-00380_north,0.009645887800814967
45997,MS-DAR-00205-00002-000-00457_north,0.009646137799999685
45998,MS-DAR-00016-000-00179_south,0.009646226441254898
45999,MS-DAR-00015-00002-000-00158_north,0.009646732292938243
46000,MS-DAR-00205-00002-000-00448_south,0.009647084901427835
46001,MS-DAR-00070-000-00400_north,0.009647160431469562
46002,MS-DAR-00080-000-00260_south,0.009648108169772308
46003,MS-DAR-00010-00002-000-00131_south,0.009648853731897252
46004,MS-DAR-00205-00005-000-00063_north,0.009649106530409143
46005,MS-DAR-00027-00001-000-00158_south,0.009649141308148097
46006,MS-DAR-00088-000-00118_north,0.009649442246570378
46007,MS-DAR-00011-00001-000-00238_north,0.009650055571890534
46008,MS-DAR-00185-000-00513_south,0.009650232839782745
46009,MS-DAR-00080-000-00063_north,0.009650506031732686
46010,MS-DAR-00029-00002-000-00082_north,0.009650883459757745
46011,MS-DAR-00205-00002-000-00244_south,0.009651328045617162
46012,MS-DAR-00205-00009-000-00413_north,0.00965144213079495
46013,MS-DAR-00027-00002-000-00001_north,0.009654628594310325
46014,MS-DAR-00059-00002-000-00037_north,0.009655300741155367
46015,MS-DAR-00068-000-00318_south,0.009656461762064127
46016,MS-DAR-00027-00002-000-00250_south,0.009657852375523397
46017,MS-DAR-00067-000-00071_north,0.009659725059569193
46018,MS-DAR-00068-000-00247_south,0.009659994943217615
46019,MS-DAR-00205-00009-000-00409_north,0.009660683684977266
46020,MS-DAR-00077-000-00081_north,0.009661587339777655
46021,MS-DAR-00017-00002-000-00175_north,0.009661992187605722
46022,MS-DAR-00205-00007-000-00531_north,0.009662543750323757
46023,MS-DAR-00056-000-00218_north,0.009663968976588323
46024,MS-DAR-00016-000-00267_south,0.0096642310683828
46025,MS-DAR-00048-000-00291_north,0.009664300793347172
46026,MS-DAR-00047-000-00014_south,0.009664513741435746
46027,MS-DAR-00209-00009-000-00079_south,0.00966670100678346
46028,MS-DAR-00077-000-00050_north,0.009668413828118741
46029,MS-DAR-00085-000-00086_north,0.009669109517304287
46030,MS-DAR-00205-00005-000-00321_north,0.009669755839358628
46031,MS-DAR-00027-00001-000-00105_south,0.009669788902611144
46032,MS-DAR-00185-000-00613_south,0.009669948291781387
46033,MS-DAR-00077-000-00277_north,0.009671024569569347
46034,MS-DAR-00205-00005-000-00265_north,0.009671138689525984
46035,MS-DAR-00059-00002-000-00105_south,0.009672079422732044
46036,MS-DAR-00029-00003-000-00097_north,0.00967226256299871
46037,MS-DAR-00018-00002-000-00220_south,0.009673817775438862
46038,MS-DAR-00007-000-00293_north,0.009674175866619299
46039,MS-DAR-00088-000-00009_north,0.009675121096243734
46040,MS-DAR-00068-000-00265_north,0.009675586201656457
46041,MS-DAR-00205-00003-000-00242_north,0.009676155790787325
46042,MS-DAR-00057-000-00244_south,0.00967685645793023
46043,MS-DAR-00029-00003-000-00137_north,0.009677191022990628
46044,MS-DAR-00059-00001-000-00229_north,0.009677285871661579
46045,MS-DAR-00084-00002-000-00287_north,0.00967756394393172
46046,MS-DAR-00205-00009-000-00286_north,0.009677730020480139
46047,MS-DAR-00056-000-00223_south,0.00967850391349002
46048,MS-DAR-00009-000-00102_north,0.009679042528290726
46049,MS-DAR-00157-00001-000-00258_south,0.009680173960333825
46050,MS-DAR-00029-00001-000-00057_south,0.009681798586600508
46051,MS-DAR-00028-00001-000-00093_south,0.009683828574069669
46052,MS-DAR-00185-000-00511_south,0.009687429268290325
46053,MS-DAR-00185-000-00512_south,0.00968818098134499
46054,MS-DAR-00205-00004-000-00033_south,0.009689144086177433
46055,MS-DAR-00205-00007-000-00264_north,0.00968940496142955
46056,MS-DAR-00011-00002-000-00230_north,0.009689920182199998
46057,MS-DAR-00069-000-00290_north,0.009691342921011545
46058,MS-DAR-00157-00002-000-00295_south,0.009691548962241338
46059,MS-DAR-00205-00010-000-00069_south,0.009691595094033332
46060,MS-DAR-00078-000-00435_south,0.009692385082731484
46061,MS-DAR-00205-00003-000-00127_north,0.009694606136002057
46062,MS-DAR-00048-000-00011_north,0.009695323974678626
46063,MS-DAR-00205-00005-000-00312_north,0.009695525097844682
46064,MS-DAR-00008-000-00121_north,0.009696216793741254
46065,MS-DAR-00076-000-00207_north,0.009696275918919021
46066,MS-DAR-00205-00002-000-00170_north,0.009696283922904274
46067,MS-DAR-00045-000-00069_south,0.009696745478762732
46068,MS-DAR-00029-00003-000-00019_north,0.009697060968227804
46069,MS-DAR-00059-00002-000-00094_north,0.009697272285900496
46070,MS-DAR-00047-000-00250_south,0.009697341920415126
46071,MS-DAR-00056-000-00207_north,0.009697891863700155
46072,MS-DAR-00205-00004-000-00131_south,0.009698089812739685
46073,MS-DAR-00004-000-00382_south,0.009698828338695436
46074,MS-DAR-00007-000-00312_north,0.009700645517133967
46075,MS-DAR-00087-000-00162_north,0.009701471139562018
46076,MS-DAR-00010-00002-000-00054_south,0.009701918348232608
46077,MS-DAR-00053-00002-000-00320_south,0.009702433896445152
46078,MS-DAR-00209-00006-000-00106_south,0.009702465159773004
46079,MS-DAR-00080-000-00262_south,0.009703059122334282
46080,MS-DAR-00090-000-00312_south,0.009703321655366212
46081,MS-DAR-00011-00001-000-00072_north,0.009704684587632363
46082,MS-DAR-00015-00001-000-00243_south,0.009704998673562658
46083,MS-DAR-00016-000-00202_south,0.00970630293959864
46084,MS-DAR-00205-00009-000-00361_north,0.009706555028793805
46085,MS-DAR-00029-00001-000-00118_north,0.00970783944774766
46086,MS-DAR-00205-00010-000-00045_north,0.009708545746980695
46087,MS-DAR-00107-000-00143_north,0.009709990901247228
46088,MS-DAR-00027-00001-000-00017_south,0.009711070898183799
46089,MS-DAR-00081-000-00104_north,0.009711171916561474
46090,MS-DAR-00045-000-00140_north,0.009711197332958249
46091,MS-DAR-00205-00010-000-00010_south,0.009711842063823643
46092,MS-DAR-00205-00002-000-00180_north,0.009712251626160247
46093,MS-DAR-00069-000-00241_south,0.009712352213990935
46094,MS-DAR-00014-000-00010_north,0.00971332246472275
46095,MS-DAR-00090-000-00036_north,0.00971342677564654
46096,MS-DAR-00007-000-00105_north,0.009713860904212621
46097,MS-DAR-00050-000-00302_north,0.009714755277493822
46098,MS-DAR-00017-00001-000-00165_south,0.00971529962861895
46099,MS-DAR-00046-00002-000-00354_north,0.009715396516868778
46100,MS-DAR-00061-000-00182_south,0.009717376118043398
46101,MS-DAR-00051-000-00016_north,0.009717447314600492
46102,MS-DAR-00205-00009-000-00151_south,0.009717450053918103
46103,MS-DAR-00051-000-00202_north,0.009718273828477866
46104,MS-DAR-00081-000-00159_north,0.00971878123524774
46105,MS-DAR-00205-00006-000-00101_south,0.009718947282977355
46106,MS-DAR-00081-000-00160_north,0.009719281052246646
46107,MS-DAR-00085-000-00178_north,0.009719573693759385
46108,MS-DAR-00085-000-00361_north,0.009720162704037607
46109,MS-DAR-00028-00002-000-00190_north,0.009720177782231713
46110,MS-DAR-00029-00002-000-00131_south,0.009720742043307905
46111,MS-DAR-00012-000-00317_north,0.00972116290918817
46112,MS-DAR-00209-00014-000-00100_north,0.009721206645793932
46113,MS-DAR-00067-000-00014_south,0.009721655246582512
46114,MS-DAR-00010-00002-000-00062_north,0.009722281801348409
46115,MS-DAR-00007-000-00169_south,0.009722756775744293
46116,MS-DAR-00209-00014-000-00173_north,0.009723516405660233
46117,MS-DAR-00029-00001-000-00025_south,0.00972641305649297
46118,MS-DAR-00048-000-00189_south,0.009727212137794903
46119,MS-DAR-00047-000-00013_south,0.009727317409592508
46120,MS-DAR-00055-000-00048_south,0.009727421562742432
46121,MS-DAR-00029-00001-000-00065_south,0.009728193081720482
46122,MS-DAR-00029-00003-000-00204_north,0.00972988006113401
46123,MS-DAR-00067-000-00088_south,0.009730560929812313
46124,MS-DAR-00045-000-00304_north,0.009730982461529073
46125,MS-DAR-00205-00002-000-00437_south,0.009732598644337833
46126,MS-DAR-00209-00006-000-00182_north,0.009732731885272876
46127,MS-DAR-00016-000-00405_north,0.009734345607266428
46128,MS-DAR-00089-000-00021_north,0.009736810200729315
46129,MS-DAR-00205-00011-000-00104_south,0.009737052957403009
46130,MS-DAR-00070-000-00176_north,0.009737620375717727
46131,MS-DAR-00013-000-00166_north,0.009738239839579443
46132,MS-DAR-00083-000-00235_north,0.009738269216838262
46133,MS-DAR-00059-00001-000-00146_north,0.00973909825620713
46134,MS-DAR-00205-00011-000-00232_north,0.009743049446838258
46135,MS-DAR-00206-000-00079_north,0.009743422624738367
46136,MS-DAR-00029-00002-000-00123_south,0.009743569431667506
46137,MS-DAR-00209-00013-000-00029_south,0.009744082277268
46138,MS-DAR-00046-00002-000-00384_north,0.009747306994572595
46139,MS-DAR-00205-00011-000-00152_north,0.009747578284142213
46140,MS-DAR-00055-000-00304_north,0.009747791676324084
46141,MS-DAR-00076-000-00117_north,0.009747825960653688
46142,MS-DAR-00157-00002-000-00275_south,0.00974786440773867
46143,MS-DAR-00209-00013-000-00053_south,0.009748723286071044
46144,MS-DAR-00049-000-00277_south,0.00974890766463343
46145,MS-DAR-00010-00001-000-00137_north,0.009749560568657315
46146,MS-DAR-00029-00003-000-00228_south,0.009751762018694118
46147,MS-DAR-00205-00009-000-00285_north,0.009752522535485227
46148,MS-DAR-00051-000-00239_south,0.009753247917937911
46149,MS-DAR-00027-00001-000-00032_north,0.009754557203464747
46150,MS-DAR-00082-000-00001_north,0.009754821341180006
46151,MS-DAR-00085-000-00409_north,0.009755347069170651
46152,MS-DAR-00011-00001-000-00165_south,0.009756399296040273
46153,MS-DAR-00029-00001-000-00156_north,0.009756709799539678
46154,MS-DAR-00060-00001-000-00297_north,0.00975928484080618
46155,MS-DAR-00060-00001-000-00284_north,0.009759479223715844
46156,MS-DAR-00060-00002-000-00099_south,0.009760052769427693
46157,MS-DAR-00185-000-00491_north,0.009761515249304825
46158,MS-DAR-00081-000-00280_north,0.009761808979572288
46159,MS-DAR-00006-000-00117_north,0.009762440570337306
46160,MS-DAR-00029-00002-000-00080_south,0.009763151370504644
46161,MS-DAR-00008-000-00122_north,0.009764147775547878
46162,MS-DAR-00057-000-00310_north,0.009764775132056444
46163,MS-DAR-00059-00001-000-00261_north,0.009765201902223767
46164,MS-DAR-00070-000-00241_south,0.009765744485655845
46165,MS-DAR-00047-000-00166_north,0.009765787656360572
46166,MS-DAR-00060-00001-000-00108_north,0.009766418382669692
46167,MS-DAR-00086-000-00376_north,0.009766806234406216
46168,MS-DAR-00185-000-00679_north,0.009767287052822102
46169,MS-DAR-00010-00002-000-00223_south,0.009768184547919348
46170,MS-DAR-00209-00006-000-00291_south,0.00977095944629596
46171,MS-DAR-00157-00001-000-00151_south,0.00977127853332953
46172,MS-DAR-00085-000-00071_north,0.009771580630266317
46173,MS-DAR-00016-000-00215_south,0.009775951149342002
46174,MS-DAR-00029-00003-000-00021_north,0.009776023152923554
46175,MS-DAR-00016-000-00056_north,0.009776058289352026
46176,MS-DAR-00048-000-00190_south,0.009777295284711194
46177,MS-DAR-00205-00009-000-00278_south,0.009777531465849587
46178,MS-DAR-00045-000-00369_south,0.00977916189806238
46179,MS-DAR-00045-000-00156_south,0.009779368206643315
46180,MS-DAR-00015-00001-000-00233_south,0.009779586959438072
46181,MS-DAR-00056-000-00084_south,0.009779906506393576
46182,MS-DAR-00108-000-00026_north,0.009781391740861423
46183,MS-DAR-00050-000-00233_south,0.009782357068463855
46184,MS-DAR-00205-00009-000-00307_north,0.009782912427717798
46185,MS-DAR-00205-00005-000-00364_south,0.009783528740248048
46186,MS-DAR-00012-000-00395_north,0.009783561934001237
46187,MS-DAR-00010-00001-000-00062_south,0.009783777471060798
46188,MS-DAR-00090-000-00135_north,0.009784241773598736
46189,MS-DAR-00054-000-00268_north,0.009785551501673468
46190,MS-DAR-00052-000-00161_south,0.009786139462003995
46191,MS-DAR-00205-00002-000-00438_south,0.009787165545113035
46192,MS-DAR-00046-00001-000-00118_south,0.009787742520291264
46193,MS-DAR-00047-000-00251_south,0.00978848001186079
46194,MS-DAR-00205-00002-000-00279_south,0.00978918211934478
46195,MS-DAR-00090-000-00005_north,0.009789795319401343
46196,MS-DAR-00010-00002-000-00164_south,0.009790253763687154
46197,MS-DAR-00057-000-00076_south,0.009791366655093243
46198,MS-DAR-00013-000-00207_north,0.009791529845359312
46199,MS-DAR-00209-00008-000-00004_north,0.009791542913363637
46200,MS-DAR-00077-000-00198_north,0.009792335284695154
46201,MS-DAR-00048-000-00189_north,0.009792722411443652
46202,MS-DAR-00209-00009-000-00113_south,0.00979495910329437
46203,MS-DAR-00209-00008-000-00265_south,0.00979614404043753
46204,MS-DAR-00205-00003-000-00101_south,0.009797061767196587
46205,MS-DAR-00067-000-00087_south,0.009797462555164936
46206,MS-DAR-00209-00001-000-00015_north,0.009798549927712048
46207,MS-DAR-00205-00010-000-00112_north,0.009798807355150336
46208,MS-DAR-00157-00002-000-00238_north,0.009799284052597081
46209,MS-DAR-00054-000-00027_north,0.009799311771792258
46210,MS-DAR-00085-000-00127_north,0.009799490665101267
46211,MS-DAR-00206-000-00090_north,0.00980018354127029
